machine_id,shift,runtime,temperature,vibration,pressure,load,maintenance,time_to_failure
M004,night,387.59529,56.73701,10.04826,2.7261,69.17618,0,465.9295
M004,day,401.7716,53.68902,10.36006,2.90725,62.45459,0,446.13512
M004,night,413.47673,59.24945,10.78635,3.14513,70.64629,0,417.90544
M004,day,425.36548,52.17408,10.92398,3.13458,65.65364,0,407.00974
M004,day,439.66144,61.30296,11.50794,3.38299,81.06447,0,368.84661
M004,night,440.54995,57.73685,11.45836,3.47076,71.16168,0,363.49572
M004,night,447.53009,52.06421,11.52088,3.42535,73.1548,0,381.71918
M004,day,475.71155,53.46809,12.33732,3.6896,61.60238,0,336.99575
M004,night,485.81748,58.72053,12.82336,3.95963,76.92768,0,300.88247
M004,night,498.24999,53.47467,13.05005,4.01503,66.20139,1,396.81301
M004,day,503.09061,56.45486,13.23542,4.07978,64.61124,0,274.00804
M004,night,504.27953,56.57532,13.33342,4.14726,72.09404,0,278.40036
M004,day,511.29498,60.92964,13.64345,4.14118,73.50141,0,253.10634
M004,night,523.5838,55.5684,13.89328,4.32364,63.8337,0,243.04061
M004,day,523.74609,56.13085,13.90807,4.32408,67.06706,0,235.60744
M004,day,528.21292,59.41029,14.17549,4.38382,65.36755,0,214.67409
M004,day,535.01566,62.80355,14.45105,4.52956,73.3489,1,304.71082
M004,night,540.01962,57.08792,14.48732,4.521,72.17894,0,199.61914
M004,day,544.79394,56.42992,14.63946,4.57781,63.07727,0,211.44338
M004,day,561.07209,62.25625,15.28362,4.93626,78.80761,0,147.36618
M004,night,573.22864,54.7865,15.55346,5.0013,68.96736,0,150.93058
M004,day,602.52141,62.56304,16.79753,5.46029,73.42653,0,68.88843
M004,day,608.94632,62.35873,17.03498,5.55815,78.62625,0,50.912
M004,night,617.13167,55.53501,17.22102,5.54575,66.98879,0,42.73339
M004,day,618.45784,58.22812,17.35692,5.56248,60.11451,0,58.55175
M004,day,622.89559,58.58026,17.49932,5.68046,60.89232,0,54.19366
M004,day,626.38599,61.04052,17.69744,5.65228,70.0475,0,13.11336
M004,night,628.97937,61.57594,17.79829,5.84615,78.14157,0,25.42047
M004,night,631.34723,60.97081,17.88855,5.91631,75.53279,0,9.6608
M004,night,634.72371,60.66166,17.99051,5.96015,72.77895,0,16.8889
M004,night,652.09221,62.85186,18.76094,6.20717,79.45249,0,0.0
M004,day,652.50777,65.08155,18.7876,6.22074,75.95438,0,0.0
M004,day,654.7481,65.03644,18.88334,6.34626,74.51215,0,0.0
M004,day,680.48172,64.01017,19.91799,6.62176,76.70674,0,0.0
M004,night,699.41756,61.64527,20.68221,6.94706,76.30003,0,0.0
M004,day,704.00884,63.59835,20.91698,7.02245,74.46051,0,0.0
M004,night,706.38897,61.33684,20.94752,7.11674,74.71397,0,0.0
M004,day,709.98744,61.14774,21.12269,7.04665,68.77888,0,0.0
M004,night,718.51426,59.38103,21.47128,7.14841,71.1272,1,0.0
M004,day,720.27329,62.55155,21.60393,7.16062,72.01244,0,0.0
M004,day,721.37581,63.05457,21.61042,7.29494,70.97014,0,0.0
M004,night,733.16769,60.01949,22.11593,7.42359,71.89025,0,0.0
M004,night,740.75864,57.93531,22.40933,7.5546,68.28121,0,0.0
M004,night,764.48261,58.75967,23.55371,7.9229,67.33943,0,0.0
M004,night,771.76795,61.7916,23.9762,8.08515,77.34961,0,0.0
M004,night,782.57029,59.65144,24.41332,8.29555,69.9882,0,0.0
M004,day,787.86633,61.15839,24.70476,8.38036,67.54482,0,0.0
M004,day,800.08852,66.82306,25.41836,8.64222,77.80953,0,0.0
M004,night,803.15714,62.44051,25.50085,8.67187,70.74588,0,0.0
M004,night,808.91958,57.85921,25.68261,8.76598,69.54283,0,0.0
M004,day,810.27323,59.13349,25.7816,8.69739,58.20426,0,0.0
M004,night,816.58769,63.56243,26.18496,9.004,74.46411,0,0.0
M004,day,818.20678,65.16718,26.27056,8.86485,69.93886,0,0.0
M004,night,822.32958,65.48759,26.54092,9.10343,77.83521,0,0.0
M004,night,845.92611,64.71289,27.66151,9.47236,76.60122,0,0.0
M004,night,870.51963,65.62934,29.00967,9.93676,77.41668,0,0.0
M004,day,871.64405,68.1276,29.07129,9.98066,75.76627,0,0.0
M004,day,878.358,63.27102,29.36626,10.03621,68.88625,0,0.0
M004,night,884.47396,58.48216,29.60883,10.21765,66.1533,0,0.0
M004,night,888.10275,62.4806,29.89189,10.24533,72.61188,0,0.0
M004,night,894.91723,65.59909,30.29879,10.40429,74.37285,0,0.0
M004,night,898.61196,64.53682,30.49734,10.42979,73.42347,0,0.0
M004,day,898.68402,64.37107,30.48961,10.50017,68.84417,0,0.0
M004,day,907.76165,61.58741,30.98699,10.56835,61.36637,0,0.0
M004,day,915.62834,67.25081,31.49998,10.77937,73.0288,1,0.0
M004,day,934.6164,64.79757,32.51641,11.22585,65.82336,0,0.0
M004,day,940.82618,69.35334,32.97348,11.39084,79.32065,0,0.0
M004,night,988.0176,67.6098,35.72266,12.30186,77.315,0,0.0
M004,night,990.88293,67.31832,35.86773,12.44841,77.47353,0,0.0
M004,night,997.89288,64.28189,36.25659,12.51015,69.40851,0,0.0
M004,night,6.9756,50.58171,5.03939,0.21813,82.99879,0,982.0236
M004,night,10.67009,46.92144,4.97264,0.1786,75.8504,0,974.69504
M004,night,11.10591,50.6373,5.04794,0.17547,73.65228,0,984.52826
M004,night,24.59441,45.97337,4.94828,0.16616,69.95805,0,991.21568
M004,night,31.04224,52.1457,5.08654,0.26673,78.83132,0,930.81773
M004,night,44.1991,47.41487,5.03214,0.14414,63.09197,0,966.10493
M004,day,44.57567,46.35267,5.01391,0.2193,64.90934,0,957.39155
M004,day,76.5304,55.16475,5.41266,0.51365,75.8326,0,911.13389
M004,day,83.36484,52.56149,5.31829,0.48254,68.59113,1,996.13493
M004,day,97.03213,52.73132,5.47224,0.53443,63.82921,0,878.26581
M004,night,121.18443,51.55958,5.60517,0.62255,75.06003,0,843.72765
M004,night,129.9075,50.92697,5.68755,0.69897,73.6445,0,839.90596
M004,day,131.87971,51.54724,5.70564,0.64345,70.39447,0,842.37553
M004,night,134.25335,47.65398,5.63568,0.7388,70.30371,0,833.70433
M004,night,135.90141,46.51759,5.68844,0.75573,67.50234,0,866.10458
M004,night,139.73012,47.01531,5.70483,0.76491,68.9624,0,826.86255
M004,night,150.21762,54.15144,5.90332,0.83967,71.62969,0,811.17403
M004,day,187.98015,50.68105,6.2825,1.05953,63.41408,0,777.20275
M004,night,199.03419,54.21966,6.45335,1.16121,73.92034,0,751.07362
M004,day,202.85301,53.82214,6.52212,1.18765,67.72083,1,857.94451
M004,day,203.48813,53.94981,6.52741,1.1811,66.60005,0,752.44396
M004,night,220.42766,55.31843,6.81977,1.38058,79.76588,0,701.91346
M004,day,224.4725,56.34686,6.86291,1.46464,77.12625,0,712.82122
M004,day,231.9979,51.91189,6.92657,1.39731,69.89807,0,724.17992
M004,day,237.7421,49.29861,6.90807,1.34109,62.37945,0,713.05727
M004,day,237.96366,52.30711,7.00577,1.42115,64.69985,1,818.39006
M004,night,241.56569,52.21056,7.06036,1.3477,67.59254,0,698.89107
M004,day,260.83846,51.38247,7.37486,1.55144,69.23038,0,659.45422
M004,night,261.92047,52.81457,7.42341,1.65386,74.43584,1,757.19524
M004,day,295.03772,58.91055,8.12238,2.08066,81.76445,0,597.63867
M004,day,307.81604,52.59872,8.2179,1.98587,62.78723,0,580.99341
M004,day,332.62599,54.63039,8.76302,2.28118,67.64302,0,573.05356
M004,night,333.1977,50.36501,8.71971,2.32829,71.35182,0,553.00238
M004,night,340.93755,55.77877,8.96321,2.31571,74.14205,0,545.60863
M004,night,347.52626,52.91909,9.03947,2.42737,71.54031,0,534.87452
M004,night,385.19335,57.2457,10.042,2.7833,78.54733,0,465.9472
M004,day,386.53474,58.02982,10.07532,2.77215,72.74164,0,440.02855
M004,day,414.03263,58.78545,10.72843,3.15861,70.80351,0,412.96662
M004,night,416.38209,57.09067,10.80095,3.0537,74.17014,0,410.66908
M004,day,416.90087,58.29268,10.80519,3.07245,69.4258,0,433.69036
M004,day,418.51573,57.80992,10.85859,3.10328,76.41398,0,424.1023
M004,night,419.00417,55.75863,10.82601,3.19487,71.89068,0,425.3059
M004,night,426.40651,52.56418,10.98981,3.22234,67.88985,0,409.70116
M004,night,448.61219,52.66653,11.59492,3.36101,64.3223,0,388.32328
M004,night,448.99687,52.39768,11.5814,3.39702,63.8479,0,358.89291
M004,day,453.6835,54.89392,11.77371,3.40136,66.97007,0,375.09628
M004,night,472.96171,52.27746,12.30139,3.66975,63.75779,1,434.78344
M004,day,475.25447,53.23904,12.33485,3.65936,61.1366,0,320.04739
M004,night,482.22791,56.94712,12.64639,3.81093,80.89871,0,296.91085
M004,night,486.37491,60.52394,12.81327,4.00692,81.2843,0,269.39473
M004,day,520.32652,55.47477,13.81588,4.28,63.86708,0,231.66751
M004,day,525.69416,56.5907,14.0108,4.39288,60.05113,0,249.15846
M004,night,541.5406,54.73322,14.47496,4.59667,74.2796,0,208.54352
M004,day,550.28352,58.80698,14.90136,4.66182,68.18152,0,167.27001
M004,night,556.82471,59.55415,15.1353,4.85723,82.97727,0,168.86608
M004,day,561.76261,61.15876,15.32384,4.81605,67.00074,0,141.8839
M004,night,563.96715,57.52843,15.318,4.88813,73.12728,0,154.97665
M004,night,570.61215,53.51661,15.48116,4.86181,62.47236,0,140.67765
M004,night,572.48883,55.72378,15.59108,4.97991,65.77222,0,136.87306
M004,day,579.90998,63.4549,15.98528,5.10056,74.74465,0,124.7779
M004,day,590.28153,57.83371,16.22383,5.10672,62.0721,0,88.08057
M004,night,605.88199,62.38012,16.91376,5.58207,79.91918,0,49.17652
M004,night,613.97763,56.55006,17.10951,5.5555,68.97661,0,64.54399
M004,day,624.13559,62.74113,17.62341,5.77863,73.21306,0,31.59472
M004,day,627.04238,63.24082,17.72417,5.85323,76.10006,1,115.81787
M004,night,637.56915,57.21216,18.01665,5.98175,70.75981,0,19.40331
M004,night,653.96636,61.40975,18.78799,6.23336,74.70203,0,0.0
M004,day,671.91178,60.67737,19.51839,6.49173,75.5264,0,0.0
M004,night,686.07296,59.66576,20.06582,6.68602,69.86567,0,0.0
M004,night,686.93659,58.49374,20.1126,6.70704,67.45185,0,0.0
M004,day,690.42374,58.75675,20.21724,6.70421,67.07233,0,0.0
M004,day,698.33777,64.19243,20.70249,6.90351,73.00366,0,0.0
M004,night,701.33939,62.90284,20.77845,7.00101,78.07737,0,0.0
M004,night,718.59098,57.7726,21.42886,7.13834,71.9279,0,0.0
M004,day,721.59542,62.69788,21.68646,7.25321,66.03806,0,0.0
M004,night,726.46451,62.02915,21.86023,7.33438,79.3599,0,0.0
M004,night,767.80816,60.49594,23.727,8.00756,73.72537,0,0.0
M004,day,780.40073,63.35326,24.40476,8.21148,68.34901,0,0.0
M004,night,780.94447,58.39233,24.31583,8.16899,66.28319,0,0.0
M004,day,805.67762,62.77936,25.63994,8.67783,71.66335,0,0.0
M004,day,813.90113,63.47719,26.04287,8.86688,68.91069,0,0.0
M004,night,834.16108,59.39736,26.9959,9.24212,72.4505,0,0.0
M004,day,837.04403,60.58644,27.13324,9.25263,66.04706,0,0.0
M004,night,847.51881,64.50503,27.78926,9.47578,73.56212,0,0.0
M004,night,883.02554,60.15995,29.53193,10.13959,65.36508,0,0.0
M004,night,887.87575,61.59531,29.87826,10.19395,68.83718,1,0.0
M004,night,898.41681,63.0216,30.42072,10.46867,71.72353,0,0.0
M004,night,900.126,62.05792,30.52455,10.62251,73.78229,0,0.0
M004,night,900.29797,61.70544,30.56284,10.53901,72.15587,0,0.0
M004,day,904.19746,61.91991,30.75609,10.47004,66.08472,0,0.0
M004,night,912.94582,62.82124,31.27984,10.712,71.25329,0,0.0
M004,night,928.24662,60.35599,32.0834,11.07912,66.58974,0,0.0
M004,night,942.23265,68.17981,33.04908,11.40212,73.02097,0,0.0
M004,night,976.67807,60.33312,34.86387,11.92105,66.96047,0,0.0
M004,day,977.61179,64.11393,35.00081,12.07885,68.15046,0,0.0
M004,day,977.69018,64.36973,35.05918,12.01718,63.95322,0,0.0
M004,night,986.34888,65.48953,35.58211,12.19165,70.24176,0,0.0
M004,night,986.41681,66.44456,35.5676,12.22297,71.4105,0,0.0
M004,day,990.00553,69.33641,35.89268,12.43504,75.98384,0,0.0
M004,day,996.425,64.08988,36.14998,12.43699,73.1256,0,0.0
M003,night,5.81793,52.99845,5.05458,0.1759,74.62046,0,1008.0622
M003,day,31.98112,53.44169,5.14485,0.24115,76.42325,1,1059.97263
M003,night,61.8392,49.34506,5.14293,0.31572,73.12949,0,938.97025
M003,day,66.70641,48.72415,5.14195,0.26746,59.96206,0,945.36577
M003,day,94.72246,50.69258,5.36743,0.52539,75.94378,1,992.60636
M003,day,95.9186,51.3095,5.37531,0.47022,75.21495,0,894.65949
M003,night,99.75024,53.19866,5.45805,0.52017,76.98675,0,903.01383
M003,night,124.29247,53.55689,5.64093,0.61207,77.36806,0,847.20815
M003,day,134.42246,51.3814,5.70036,0.68307,66.65612,0,853.19847
M003,night,140.66074,47.96916,5.64878,0.68248,71.24433,0,857.77964
M003,day,159.01078,48.91188,5.85261,0.83678,66.54875,1,913.64936
M003,night,169.73342,52.27044,6.07786,0.97617,74.76911,0,828.33755
M003,night,175.78096,52.77209,6.12451,0.98786,77.85996,0,789.52315
M003,night,175.99843,54.97038,6.16847,1.09476,80.29005,0,780.77529
M003,day,177.03089,53.86166,6.16543,1.01267,74.89667,0,782.35976
M003,day,180.75546,51.93494,6.17116,1.06934,69.17286,0,790.16141
M003,night,188.79597,47.70667,6.18281,1.02022,66.36378,0,801.04761
M003,night,209.60389,48.80626,6.49163,1.1221,66.65138,0,757.25066
M003,day,216.26689,53.87281,6.65214,1.24408,72.55738,0,750.73857
M003,night,238.60671,49.63318,6.91497,1.3996,71.93475,1,821.51699
M003,night,244.23861,54.79245,7.11539,1.45202,73.99578,0,690.66708
M003,night,261.39207,49.15236,7.30548,1.59108,67.67912,0,676.56508
M003,night,310.9416,51.13949,8.19506,2.01742,72.22314,0,620.35257
M003,day,311.32889,54.67803,8.27324,1.96701,72.90836,0,605.77607
M003,day,312.83053,53.19224,8.27331,2.04463,71.39467,0,605.20323
M003,night,314.9946,55.3899,8.39964,2.12181,78.91619,0,599.1634
M003,night,368.32249,56.86926,9.57244,2.62988,77.79993,0,502.52318
M003,night,374.73742,52.54079,9.59061,2.60678,69.72363,0,517.17502
M003,night,411.10974,56.50126,10.56535,2.96059,73.41601,0,426.8304
M003,day,416.1446,58.60335,10.78063,3.07739,72.74946,0,427.16455
M003,night,424.30132,48.09915,10.74926,3.22778,67.91492,0,437.47426
M003,day,425.39898,51.48064,10.85174,3.11475,70.64768,1,524.55245
M003,night,442.46435,53.94597,11.37149,3.32713,72.6349,0,402.42082
M003,day,474.65792,53.83497,12.27092,3.73495,66.66852,0,339.92145
M003,day,475.62575,52.31686,12.25744,3.71098,60.62937,0,345.63368
M003,day,476.26119,54.17245,12.31937,3.67011,60.59528,0,329.03478
M003,night,477.60334,52.30031,12.32561,3.69949,65.57989,0,355.26209
M003,night,484.46975,55.66931,12.61277,3.88267,75.53113,0,303.31325
M003,night,485.89196,56.69808,12.6774,3.83677,71.75945,0,307.92048
M003,night,486.53902,57.50598,12.71316,3.86698,73.07655,0,321.5934
M003,night,486.71744,57.86336,12.69929,3.89996,79.50949,0,318.52713
M003,day,486.97847,60.55428,12.76871,4.01332,78.23464,0,316.71051
M003,day,501.80517,55.21424,13.07432,4.0123,63.93141,0,307.42586
M003,day,557.59474,60.24294,15.03182,4.80186,74.14461,0,187.60958
M003,night,559.89352,58.7306,15.05646,4.78794,78.47087,0,172.00347
M003,day,564.97616,56.86704,15.19862,4.92533,70.5215,0,160.20632
M003,night,575.79722,55.32036,15.54684,4.96275,74.25188,0,150.04182
M003,day,577.79969,62.19671,15.78762,5.10349,74.01284,0,138.81801
M003,day,590.77737,56.67055,16.11642,5.16698,64.41007,0,122.61482
M003,night,595.37047,54.54028,16.23698,5.18855,67.85479,0,97.78645
M003,day,597.84375,56.88451,16.37736,5.22801,63.90211,0,115.93651
M003,night,599.19579,56.6604,16.42558,5.36945,69.38584,0,124.8421
M003,night,614.50852,56.14257,17.05099,5.56489,68.56706,0,80.71834
M003,day,617.17173,52.81685,17.03464,5.54105,65.33372,0,90.80806
M003,night,640.19915,53.94806,17.95377,5.88668,69.47318,1,129.38488
M003,day,643.91768,55.57391,18.138,6.06588,65.80517,0,38.64139
M003,day,652.85553,61.63804,18.61641,6.11006,76.94126,0,0.0
M003,night,653.24662,59.43666,18.55523,6.18336,71.65118,0,11.45288
M003,day,661.00331,58.54399,18.8651,6.20174,64.01657,0,0.0
M003,night,663.17415,53.70692,18.89723,6.30431,64.34633,0,0.0
M003,day,663.22223,56.8452,18.9077,6.23054,69.58785,0,0.0
M003,night,665.51758,55.92513,18.99538,6.38303,63.65455,0,0.0
M003,day,680.20814,64.24175,19.7827,6.59182,81.29019,0,0.0
M003,day,693.56579,58.52072,20.2209,6.74664,65.7963,0,0.0
M003,day,701.18419,62.72385,20.67346,6.7819,76.75146,0,0.0
M003,night,710.05003,55.9425,20.89539,6.99139,69.6749,0,0.0
M003,night,715.96688,54.8082,21.10924,7.06761,67.94902,1,0.0
M003,day,722.24005,61.59607,21.52081,7.23388,72.35518,0,0.0
M003,night,727.76373,60.20174,21.78009,7.41219,74.80653,0,0.0
M003,day,730.00794,60.24274,21.86643,7.38112,71.71595,0,0.0
M003,day,731.9882,60.15137,21.9496,7.32627,70.66941,0,0.0
M003,day,753.48363,63.5649,22.94548,7.84337,73.12854,0,0.0
M003,night,755.15209,58.05761,22.93584,7.74473,75.78927,0,0.0
M003,day,755.4639,60.08659,22.98756,7.71428,74.45796,0,0.0
M003,night,758.23301,56.98138,23.05709,7.68475,67.38999,0,0.0
M003,night,768.58683,60.86585,23.6356,8.00202,70.83023,0,0.0
M003,night,770.88447,59.98908,23.73751,7.91629,69.71983,0,0.0
M003,day,779.52808,61.2747,24.14405,8.22846,71.27314,0,0.0
M003,day,782.6675,59.06449,24.25924,8.16735,68.51815,1,0.0
M003,day,803.74367,60.94201,25.33747,8.52046,68.35956,0,0.0
M003,day,805.00373,60.192,25.39098,8.55921,71.47683,0,0.0
M003,day,807.77591,58.23772,25.48407,8.71738,67.1507,0,0.0
M003,day,815.27816,59.54665,25.88748,8.91317,72.43595,0,0.0
M003,day,822.00111,65.92364,26.30701,8.89314,72.35627,1,0.0
M003,night,825.54083,61.36171,26.39291,9.06708,81.78406,0,0.0
M003,night,827.79867,59.32156,26.50251,8.95985,75.04057,0,0.0
M003,night,833.50352,56.88392,26.76445,9.09405,68.51816,0,0.0
M003,day,839.55884,59.15274,27.073,9.20244,69.19575,0,0.0
M003,day,844.67828,63.43324,27.42264,9.36814,70.47148,0,0.0
M003,night,848.02055,61.95889,27.59749,9.40189,78.75048,0,0.0
M003,night,852.78114,58.86261,27.76096,9.52694,66.30588,0,0.0
M003,night,878.05013,59.52946,29.09759,10.0283,72.063,0,0.0
M003,day,913.7393,63.71905,31.14594,10.6779,71.98331,1,0.0
M003,day,934.67525,61.16559,32.30996,11.02527,65.69678,0,0.0
M003,day,956.51484,60.69122,33.52354,11.49808,63.64347,0,0.0
M003,day,960.43405,64.07177,33.81794,11.67558,73.02058,0,0.0
M003,night,972.34222,62.02307,34.46809,11.82795,66.46328,0,0.0
M003,day,978.04115,59.50047,34.78131,11.96376,62.875,0,0.0
M003,day,982.83436,64.35877,35.15343,12.07523,74.32902,0,0.0
M003,night,995.97953,62.23966,35.88865,12.38698,72.46041,0,0.0
M003,day,8.1813,54.74589,5.12525,0.14204,72.23289,1,1078.89121
M003,day,17.08935,49.20628,5.00548,0.22672,66.52679,0,977.67535
M003,night,18.02362,43.36102,4.88713,0.05948,62.77081,0,1007.95377
M003,day,18.31334,48.56394,5.00792,0.08672,60.78231,0,978.74792
M003,night,25.22248,49.04902,5.02101,0.18383,71.41814,0,980.07315
M003,day,33.41122,54.18967,5.14284,0.2263,77.41591,0,968.35795
M003,night,35.48478,49.72276,5.09268,0.25321,72.29157,1,1078.25205
M003,day,66.49328,47.94829,5.16658,0.38259,65.71038,0,929.19753
M003,night,70.95413,47.90929,5.18341,0.40897,73.23048,0,924.92494
M003,day,75.70262,53.5146,5.31649,0.48695,73.25571,0,916.52102
M003,day,105.44882,53.02762,5.50782,0.58321,69.58137,0,879.74941
M003,day,125.51168,54.56105,5.70429,0.66574,75.40121,0,844.89083
M003,night,160.16086,46.35438,5.85638,0.84147,66.72341,0,830.49121
M003,night,167.09889,49.96845,5.9719,0.91241,74.777,0,813.11599
M003,day,189.0905,50.43444,6.26222,1.09735,65.26028,0,785.19132
M003,day,196.42713,56.56694,6.46693,1.23094,77.66671,0,750.87775
M003,day,197.11322,55.48633,6.4169,1.13713,73.6285,0,763.25854
M003,night,204.41817,50.15889,6.42972,1.20943,70.81829,0,782.02616
M003,night,213.22807,48.49891,6.53468,1.24056,66.19477,0,760.04695
M003,day,213.72052,50.99221,6.56332,1.13939,66.86647,0,741.96103
M003,night,216.64682,51.75303,6.64846,1.25429,72.36432,0,754.19563
M003,day,235.30594,49.7035,6.87802,1.34087,62.71283,0,731.05375
M003,night,243.90587,57.70657,7.14705,1.44534,77.13766,0,694.72397
M003,day,245.06362,56.96315,7.13921,1.45224,81.67836,0,678.88924
M003,night,271.58365,53.78722,7.52956,1.71052,70.73396,1,766.97398
M003,day,278.0438,53.09337,7.61313,1.69788,74.75371,1,742.4643
M003,day,336.85582,56.33711,8.81854,2.27773,72.55492,0,564.74766
M003,day,367.96673,58.71445,9.58046,2.55718,70.46215,0,512.91407
M003,night,369.24263,56.61894,9.55485,2.67967,71.33665,0,506.6299
M003,night,375.48906,50.27442,9.56922,2.63715,66.16208,0,528.31718
M003,night,387.39409,56.87961,10.01869,2.75921,77.70135,0,484.01412
M003,day,387.59685,57.02806,9.95064,2.73803,73.72041,1,564.88171
M003,night,395.07788,55.08814,10.13272,2.82983,76.31022,0,487.97662
M003,day,396.08205,54.2715,10.10909,2.78537,65.50757,1,573.33449
M003,day,419.32869,55.82874,10.77341,3.22765,72.16804,0,425.35776
M003,day,440.32329,59.15839,11.39224,3.34954,75.9231,0,393.21499
M003,night,462.26741,58.40146,12.00547,3.64824,78.16854,0,335.91191
M003,day,466.21214,55.69924,12.08127,3.60309,69.53739,1,472.31759
M003,night,475.46643,51.87349,12.24359,3.75287,65.04248,0,349.44325
M003,night,491.54656,54.31185,12.7954,3.89244,72.24713,0,315.58719
M003,day,493.2858,55.41735,12.85128,3.90201,71.16518,0,312.66694
M003,day,513.17818,59.00349,13.57386,4.25466,79.79705,0,248.41977
M003,night,523.82416,52.10082,13.73669,4.29347,68.43766,0,251.24896
M003,night,530.74614,59.6512,14.14716,4.41796,73.83059,0,215.13219
M003,night,537.51566,57.41219,14.32718,4.58168,77.04813,0,213.42948
M003,night,543.73512,54.12926,14.46293,4.54477,66.08683,0,224.79519
M003,day,563.32173,59.88386,15.24479,4.94497,75.363,0,173.75252
M003,day,570.63307,54.78186,15.37345,4.79659,64.09172,0,162.97443
M003,night,572.0172,52.87176,15.36373,4.88733,67.08547,0,183.32494
M003,night,574.07354,53.79026,15.46969,4.94561,67.55879,0,163.76919
M003,night,577.06168,57.70884,15.67566,5.0539,74.37917,0,145.56701
M003,night,577.61215,55.84716,15.64224,5.09646,75.19575,0,157.63471
M003,day,587.89301,59.26662,16.06778,5.0799,69.73767,0,135.42053
M003,night,634.0629,58.90277,17.80209,5.88737,77.72189,0,12.14879
